Stock1,Stock2,Lag,Corr,Freq%,AvgGap,WinRate,AvgProfit,FreqSame%,Score
GRMN,CSU.TO,5,-0.0501380473347644,66.66666666666666,2.542355648872076,80.95238095238095,1.362126733908764,33.33333333333333,19.344780588055517
PLTR,688256.SS,5,-0.1212655990761159,65.625,4.849098364016046,76.74418604651163,3.062891560038652,30.0,19.135672197249438
6857.T,0981.HK,5,-0.197254669929371,71.875,5.298994758112189,78.78787878787878,3.06127781863003,34.44444444444444,19.105374152204703
GRMN,ORCL,5,-0.0915170594048284,76.66666666666667,3.463051518531726,79.41176470588235,1.2017632552592423,35.55555555555556,19.089730337567165
HOOD,ADP,5,-0.2907924066998841,71.42857142857143,4.217576681649974,75.0,4.005671029386209,30.0,19.049335168035796
DASH,MELI,5,-0.1209771522911462,77.41935483870968,3.389700449950582,74.35897435897436,1.759672041200406,32.22222222222222,18.543159522971585
1024.HK,NXPI,5,-0.2681443103689491,60.60606060606061,5.298642789874542,75.0,2.649776722449466,30.0,18.27056406578115
ADBE,ANET,5,-0.0108982353530782,75.60975609756098,3.891790219707795,73.33333333333333,1.1478622355110566,32.22222222222222,18.13767953282253
GRMN,ANET,5,-0.0428013137947191,73.33333333333333,4.051874747354912,80.0,1.3072308900196263,40.0,18.088213131742823
XYZ,TCEHY,5,-0.1577519162645529,66.66666666666666,4.062393735216693,75.60975609756098,2.2996562878955773,33.33333333333333,18.015719798740243
DELL,XYZ,5,-0.0381158676691195,75.67567567567568,4.106824366036891,74.19354838709677,2.134628941688009,34.44444444444444,17.98046697423217
LRCX,CSU.TO,5,0.0483779625495471,68.57142857142857,2.8598551964166923,73.80952380952381,2.272967948727057,32.22222222222222,17.888355399156573
NET,ORCL,5,-0.0395781126514953,80.0,3.81677333698516,76.47058823529412,2.0866158245847077,38.88888888888889,17.86802803303445
GRMN,688256.SS,5,-0.0621539369796649,66.66666666666666,3.403179277634196,74.4186046511628,1.3715344557091855,32.22222222222222,17.83866968918633
CDNS,CSU.TO,5,0.1111077061968927,68.57142857142857,2.4592006124181145,73.80952380952381,1.619207834826666,32.22222222222222,17.820197338069626
1024.HK,TEL,5,-0.2065059278531802,72.72727272727273,4.027969514127503,75.0,2.7101754574812555,35.55555555555556,17.767899618567604
GOOG,CSU.TO,5,0.1325499715920816,66.66666666666666,2.1488523024640016,73.80952380952381,1.3876896442378643,32.22222222222222,17.663615202687193
AMD,CSU.TO,5,-0.0095285428459712,67.64705882352942,3.5640960264989188,73.80952380952381,2.816886740172843,33.33333333333333,17.65195099720805
GRMN,ADP,5,-0.1542768546036846,63.33333333333333,2.547657263633494,77.5,1.2786743877709237,35.55555555555556,17.64199083360942
IBM,688256.SS,5,-0.2143731985488611,66.66666666666666,3.4542416838437164,69.76744186046511,1.2563160500634627,27.77777777777778,17.508770904558837
7974.T,DELTA.BK,5,-0.0487447716772563,61.53846153846154,5.005765622782284,70.96774193548387,2.199587481978919,28.88888888888889,17.47297124938383
HOOD,SNPS,5,-0.1978565394992458,71.42857142857143,4.942830006058246,72.22222222222221,3.592986366206335,34.44444444444444,17.305997842529507
XYZ,PDD,5,-0.1532425182456762,63.33333333333333,4.816272003345199,74.4186046511628,2.660961477850436,34.44444444444444,17.29655100117118
AVGO,ADP,5,-0.1377674985385548,66.66666666666666,2.9236771600528595,75.0,2.020655367548312,35.55555555555556,17.268696665992703
HOOD,ADSK,5,-0.2505090992414298,68.57142857142857,4.703163866674283,71.7948717948718,3.9124049604707736,33.33333333333333,17.258241287822003
EQIX,NVDA,5,-0.0861172839312583,70.0,3.306069510994708,71.42857142857143,1.1515874223491984,32.22222222222222,17.199637107560704
GOOG,ROP,5,-0.1549837323631193,66.66666666666666,2.4893777790871927,70.45454545454545,1.5438347405386292,30.0,17.194565169941697
IFX.DE,TSM,5,-0.2702938228761015,68.57142857142857,3.862411471743472,71.42857142857143,2.147460648309555,32.22222222222222,17.183535837127202
GRMN,FI,5,0.1212993559281345,60.0,3.043368030000269,76.19047619047619,1.0606548747615476,35.55555555555556,17.143972164237358
AVGO,ORCL,5,-0.0604582962149195,76.66666666666667,3.9336298628762174,73.52941176470588,2.3541344563797777,37.77777777777778,17.119390475950137
EQIX,ARM,5,-0.0677558021642043,70.0,3.7201560362905264,69.23076923076923,1.085330975255179,30.0,17.11436959220643
ASML,GOOG,5,-0.2932902590014511,68.42105263157895,3.715661160671639,71.05263157894737,2.1841688482037678,32.22222222222222,17.06038722689172
XYZ,2454.TW,5,-0.1811865183847535,53.333333333333336,4.81455357446444,73.17073170731707,2.302154692719296,31.11111111111111,17.009734741618207
IFX.DE,ADYEN.AS,5,-0.3053036298550829,71.42857142857143,3.8384041194824334,68.29268292682927,2.16963965684995,30.0,16.99827062118417
TXN,688256.SS,5,-0.1730904564230653,63.888888888888886,3.944265656020435,69.76744186046511,1.6012195318527112,30.0,16.898559649875633
AMD,MSFT,5,-0.1675678995995183,73.52941176470588,3.7649125123684737,71.42857142857143,3.2198058674501624,35.55555555555556,16.8864139475366
AAPL,INTU,5,-0.1920085580451013,68.42105263157895,2.661380880715072,71.42857142857143,1.3451511459145395,33.33333333333333,16.805007369074584
VEEV,688256.SS,5,-0.1611884853113794,64.28571428571429,3.606084322755944,67.44186046511628,1.819485741297904,27.77777777777778,16.793009013285364
DELL,CSU.TO,5,-0.0608309894782656,64.86486486486487,3.301439188670116,71.42857142857143,2.7122488943716,33.33333333333333,16.778641685837506
GRMN,DDOG,5,-0.0791660874882009,63.33333333333333,3.1633381530209053,75.0,1.111083786907671,36.66666666666666,16.73917127894922
SNOW,GOOG,5,-0.0657886628358386,65.625,3.646225709665111,73.68421052631578,2.2800293973606025,36.66666666666666,16.671005237676304
GRMN,META,5,-0.1648831652152393,60.0,3.840266607981612,74.4186046511628,1.5495818840612945,35.55555555555556,16.666744927440792
CDNS,MSFT,5,-0.1138117282091901,71.42857142857143,2.9322608429039585,71.42857142857143,2.3267609706737105,35.55555555555556,16.633705199669333
GRMN,ADBE,5,-0.0856851996095772,56.66666666666666,2.780285898991937,76.19047619047619,1.2648801179714584,36.66666666666666,16.627653162568397
GRMN,CDNS,5,-0.0815724774078576,66.66666666666666,3.412510843803896,76.47058823529412,1.036690218144341,40.0,16.614607230756683
CDNS,NET,5,-0.0274432595845089,80.0,3.756612699022165,72.0,1.8056849643150608,38.88888888888889,16.61085223499687
2317.TW,NTES,5,-0.3325738010380277,67.74193548387096,4.308389323862523,68.29268292682927,2.588994025325081,31.11111111111111,16.56657468476984
EA,CSU.TO,5,-0.1901112576023037,64.86486486486487,2.5638941763692027,71.42857142857143,1.310976427919568,33.33333333333333,16.566085114843148
COIN,PDD,5,-0.1681370004733902,65.9090909090909,5.21802130067409,65.11627906976744,3.9971694553991055,27.77777777777778,16.555447988720392
CDNS,GOOG,5,-0.1476721573526135,68.57142857142857,3.3466759961418617,71.05263157894737,1.817291781466003,34.44444444444444,16.55506967603511
NET,SNOW,6,-0.037311457144254,88.0,3.764943201370444,87.09677419354838,1.7128839252468886,35.95505617977528,21.93100016465491
NET,AVGO,6,-0.1648255066645175,88.0,4.421976350689343,83.87096774193549,1.9111338807183085,37.07865168539326,20.80870469109233
NET,CSU.TO,6,-0.0721522587853127,76.0,2.95551634328514,82.92682926829268,1.4965042040249816,32.58426966292135,20.69100174102398
NET,ADSK,6,-0.1048248332014494,80.0,3.2261949495398428,81.57894736842105,1.7580098447353376,33.70786516853933,20.35822476621457
6857.T,6561.T,6,-0.3016387560862327,64.51612903225806,5.287344073633933,76.08695652173914,3.221434142710481,26.96629213483146,19.55360566026699
MSFT,SNOW,6,0.0278819158154812,75.75757575757575,2.4468315936201077,80.64516129032258,0.958003793012682,34.831460674157306,19.49039261322727
NET,ZS,6,-0.100139988058157,80.0,3.801319457896963,81.81818181818183,1.4061046307339995,38.20224719101123,19.407632321274733
NET,DDOG,6,-0.047014943951627,76.0,4.14339050120116,79.48717948717949,1.930007316470588,34.831460674157306,19.349136854409387
NET,KLAC,6,-0.1305877231961896,80.0,4.410596407070575,80.0,2.1272720672150087,37.07865168539326,19.254648773982595
INTU,SNOW,6,-0.0526835016212637,76.47058823529412,3.1081488276473044,77.41935483870968,1.2219760002304405,33.70786516853933,18.93975823147749
ANET,SNOW,6,-0.0277647715243391,75.86206896551724,4.098401232093548,80.64516129032258,2.1263437159286545,38.20224719101123,18.922867340648157
NET,BKNG,6,-0.0389662844397502,76.0,3.2608801459751997,78.94736842105263,1.7684507347019045,35.95505617977528,18.889812027888052
3690.HK,0981.HK,6,-0.2221863455943367,73.80952380952381,4.319811239227582,71.875,2.179626838278921,26.96629213483146,18.8686803180328
ANET,AMZN,6,-0.109973978082884,68.96551724137932,4.325971490761516,77.5,2.730742216565869,33.70786516853933,18.670118909990173
NET,NOW,6,-0.055814084553791,72.0,3.7482288276377207,78.04878048780488,1.7138531160010355,34.831460674157306,18.649783862190645
GRMN,8035.T,6,-0.0411542479892999,70.0,3.222020049651607,76.92307692307693,1.1507249458695412,32.58426966292135,18.63724155856133
NET,INTU,6,-0.0629766865833786,76.0,3.530784024659689,79.41176470588235,2.077598016694992,38.20224719101123,18.54971009023217
NET,ROP,6,-0.0914334386912169,72.0,2.909536697311652,76.74418604651163,1.708002786405762,33.70786516853933,18.491514417735424
NET,ORCL,6,-0.0915625182667453,80.0,4.42777916504518,78.78787878787878,1.9605061308566656,39.325842696629216,18.410611938739663
NET,IBM,6,-0.0023582134324708,72.0,3.2609655307120398,78.94736842105263,1.7672698331789631,37.07865168539326,18.386956437735563
PANW,SNOW,6,0.0005278690953296,77.77777777777779,3.489177658306648,74.19354838709677,1.4055157335572876,33.70786516853933,18.18966731935809
NVDA,LRCX,6,-0.1114045116601955,75.75757575757575,3.766636100733589,74.28571428571429,2.195099838111104,33.70786516853933,18.145749738033743
NET,UBER,6,-0.0889933103839248,68.0,3.884806647653816,78.04878048780488,1.7789578629556917,35.95505617977528,18.141189952019587
ANET,CPNG,6,-0.0890010082258645,65.51724137931035,3.944410715034116,77.5,2.281532715113147,34.831460674157306,18.134940567970688
ANET,ZS,6,-0.0838400412663527,72.41379310344827,4.061415821861005,78.78787878787878,1.7612580183217617,38.20224719101123,18.134198181990257
MSTR,ARM,6,-0.0908800404842144,72.97297297297297,4.92563299872204,71.05263157894737,2.4139675603861503,30.337078651685395,17.919560625666115
CSCO,SNOW,6,-0.0177309740076441,75.0,2.6245108547759117,74.19354838709677,0.8987046142759488,33.70786516853933,17.91017612984455
MELI,TEAM,6,-0.1421084534597806,66.66666666666666,3.60374342501492,72.09302325581395,1.6588610815057565,29.21348314606741,17.892874475516887
NET,ADBE,6,-0.0402946910827018,72.0,3.586690747275033,75.60975609756098,2.459358572848138,35.95505617977528,17.796984640980654
NET,ANET,6,-0.0500758898452926,80.0,4.816489099733492,79.3103448275862,1.6559636837687983,42.69662921348314,17.796253208208604
NET,ADP,6,-0.1257913837794648,72.0,3.081914388879661,76.92307692307693,1.825821140656335,37.07865168539326,17.793234727602936
MELI,TEL,6,-0.1224553933138798,75.0,2.935332625742646,74.19354838709677,1.6432441647397484,34.831460674157306,17.718562969366005
XYZ,KLAC,6,-0.1312357120197501,76.66666666666667,4.295857298099718,74.28571428571429,1.9062153581934709,35.95505617977528,17.691341701374228
AMD,0981.HK,6,-0.2310432323290751,69.6969696969697,5.348397976903276,75.0,3.364648167588108,35.95505617977528,17.60576321656707
ANET,NOW,6,0.0013823728254109,65.51724137931035,3.838715742074516,75.60975609756098,1.8825553336583136,34.831460674157306,17.594796437795594
1024.HK,DELTA.BK,6,-0.1718193385337255,62.5,5.539274162047473,73.33333333333333,1.9809828214050795,31.46067415730337,17.578326653419516
MSFT,LRCX,6,-0.043815524903927,72.72727272727273,3.084203142018771,74.28571428571429,1.0492393931993365,34.831460674157306,17.56585033123106
ADP,SNOW,6,-0.0802645097472205,78.94736842105263,2.6081798482563765,70.96774193548387,0.8558307953534606,32.58426966292135,17.510166637236864
INTU,000660.KS,6,-0.0675883114072789,61.76470588235294,3.4435121761621126,73.68421052631578,1.489620074444197,31.46067415730337,17.50176292231205
2317.TW,INTU,6,-0.2059684036340087,66.66666666666666,3.3951457519249733,73.52941176470588,1.533817079548025,32.58426966292135,17.488958579021848
AMD,000660.KS,6,-0.0027478801532775,63.63636363636363,4.299135093268544,73.68421052631578,1.9538589510322075,32.58426966292135,17.477647839667675
1024.HK,MSFT,6,-0.0158476727566451,71.875,3.004504546849072,73.52941176470588,2.127512709251798,34.831460674157306,17.41400297186828
NET,NVDA,6,-0.0868451925393506,76.0,4.462452239912474,76.47058823529412,1.9359661759671165,40.44943820224719,17.26112497084428
ASML,TEL,6,-0.1268325074421945,76.31578947368422,3.3722602798760555,70.96774193548387,2.248780272880341,33.70786516853933,17.250997786861426
ANET,ABNB,6,-0.1326183465971258,65.51724137931035,4.329203147604203,75.0,2.604390444758975,35.95505617977528,17.23416220574763
MELI,GRMN,6,-0.2294124892711398,75.0,3.2398819925435163,73.33333333333333,1.552816443177399,35.95505617977528,17.20596633561258
NET,SAP,6,-0.059585513967373,68.0,3.434876890605554,75.60975609756098,1.785023398736007,37.07865168539326,17.203846465678637
PANW,ANET,6,-0.1789896132699402,77.77777777777779,4.463473194954994,72.41379310344827,1.372960136222266,35.95505617977528,17.19070854827514
2317.TW,8035.T,6,-0.020283743763752,63.33333333333333,3.82216848159476,71.7948717948718,1.6540549609148254,31.46067415730337,17.132540615499344
NET,SE,6,-0.0006696497375351,76.0,4.300195567353794,75.0,1.7003563397899948,39.325842696629216,17.101546651927293
PLTR,TEL,7,-0.2125664845887261,77.41935483870968,4.478893711323893,83.33333333333334,3.206037869640636,35.22727272727273,20.5088810568148
PLTR,HOOD,7,-0.2044794663789656,77.41935483870968,6.210195829934129,80.0,3.2813958246681056,31.818181818181817,20.45558467613452
NET,DELTA.BK,7,-0.2023964569317439,75.0,5.794006900783611,80.0,2.239875291162406,31.818181818181817,20.17393793940828
6701.T,2317.TW,7,-0.070345670101322,69.6969696969697,3.670598075598405,78.125,1.6335004365374848,28.40909090909091,19.95016746391338
EA,1024.HK,7,-0.0146206726652194,71.42857142857143,3.423105339707312,78.78787878787878,1.1353858585267045,29.545454545454547,19.94246970465164
1024.HK,ADI,7,-0.1770662309467707,75.0,3.901131047153608,75.0,2.877565086590443,27.27272727272727,19.79775621114273
XYZ,2454.TW,7,-0.2533291328926351,55.172413793103445,4.622328560255138,80.0,2.1706699451591573,28.40909090909091,19.572679352989468
PLTR,TSLA,7,-0.2511520933083668,70.96774193548387,6.10921662600816,77.5,3.09870507583798,30.681818181818183,19.56825864812177
SE,2454.TW,7,-0.2852295744353413,58.333333333333336,3.989189136338911,75.0,2.372337032766687,25.0,19.149921693790564
GRMN,SNPS,7,-0.0755406662573777,75.86206896551724,3.2186176006444174,79.41176470588235,1.4498308280208272,35.22727272727273,19.12827369285343
PLTR,MU,7,-0.243345483189024,70.96774193548387,5.897527609645273,77.77777777777779,3.614424369542577,34.090909090909086,18.92073637880033
TEL,META,7,-0.1193569450845179,70.0,2.8847693928831206,76.19047619047619,1.462861533480353,30.681818181818183,18.85667332456581
TEL,GOOG,7,-0.1026050732513275,73.33333333333333,2.5320623455306603,77.77777777777779,1.0365156258160877,34.090909090909086,18.68713929481504
MELI,PYPL,7,-0.1387986931285989,77.77777777777779,2.9732199062470133,73.52941176470588,1.4230445631960889,30.681818181818183,18.62553051096218
GRMN,GOOG,7,-0.1251321014070625,72.41379310344827,2.7549073399838337,77.77777777777779,1.0881649720894695,35.22727272727273,18.381799613297865
TXN,CDNS,7,-0.0944650385986094,74.28571428571429,3.364418025634519,75.0,1.8522960639385788,32.95454545454545,18.36627132335967
NFLX,XYZ,7,-0.2235070130425102,83.33333333333334,4.03648190856106,72.41379310344827,2.005049507623652,32.95454545454545,18.256551660445947
TEL,MRVL,7,-0.112933558223105,70.0,4.257146017827334,75.0,1.7320157544035546,32.95454545454545,18.11522942054764
MELI,AAPL,7,-0.1210416279071299,72.22222222222221,2.8378732947063177,72.97297297297297,1.2882795335069626,30.681818181818183,18.096038091514476
ZS,DELTA.BK,7,-0.2254185678853618,66.66666666666666,5.187124618151014,73.33333333333333,2.122448442778363,30.681818181818183,18.006201878107824
6701.T,DASH,7,-0.1684639649487825,78.78787878787878,3.766068851792432,74.19354838709677,2.390205017516421,35.22727272727273,17.979297918007717
SPOT,DASH,7,-0.2115402545574341,75.60975609756098,4.23823568251028,70.96774193548387,2.499089516374592,30.681818181818183,17.93100125345012
EQIX,CDNS,7,-0.0795047405251065,76.31578947368422,2.853169866006148,71.875,1.4433281276959526,31.818181818181817,17.832187909124062
TXN,SNPS,7,-0.107504269128047,71.42857142857143,3.5531191324451425,73.52941176470588,1.8888417273473648,32.95454545454545,17.785649106225318
PLTR,TXN,7,-0.064011546575026,67.74193548387096,4.574960966740056,75.67567567567568,2.7450666386902878,35.22727272727273,17.773551790523964
ORCL,ANET,7,0.0012297206493311,80.0,4.240144135788492,75.86206896551724,1.883941422869737,38.63636363636363,17.769626669590387
TXN,KLAC,7,-0.0876020871866076,71.42857142857143,3.529827100997576,73.52941176470588,1.6710249950430258,32.95454545454545,17.7681759314564
PLTR,EBAY,7,-0.114019803593828,67.74193548387096,4.065616247253902,75.67567567567568,3.051753842719782,35.22727272727273,17.765001004272435
PLTR,AAPL,7,-0.1424014974920182,67.74193548387096,4.416102818785387,75.67567567567568,2.775497370914541,35.22727272727273,17.747094719846483
MSFT,2317.TW,7,-0.1076414926672011,65.625,2.9553851881929933,75.0,1.504480336177506,32.95454545454545,17.744468155271193
TXN,SE,7,-0.1228290182473591,74.28571428571429,3.950950021467164,71.42857142857143,1.7059919124554923,31.818181818181817,17.64670637463855
TXN,NTES,7,-0.056705482482761,68.57142857142857,3.156662789226013,71.7948717948718,1.631065050135087,30.681818181818183,17.60266914661556
EQIX,1024.HK,7,-0.1743670607596145,73.68421052631578,3.789926997417666,69.6969696969697,1.4569118381365296,29.545454545454547,17.595649670125567
PLTR,KLAC,7,-0.1313577199328521,67.74193548387096,4.708506871700758,76.47058823529412,3.043443984309904,37.5,17.49878394019199
NET,2317.TW,7,-0.1399142683706555,70.83333333333334,4.516513367304031,75.0,2.5167598593564504,36.36363636363637,17.4863737153474
ORCL,KLAC,7,-0.0083356178562657,70.0,3.3014629053437634,76.47058823529412,1.5492482286719484,37.5,17.459617437929793
PLTR,6857.T,7,-0.2466917353804653,77.41935483870968,6.239619922852321,72.72727272727273,3.4247729926720782,36.36363636363637,17.437057950878145
PLTR,DSY.PA,7,-0.099373327874147,64.51612903225806,4.102940512841895,72.09302325581395,3.0713504352652548,31.818181818181817,17.34499327735793
NET,000660.KS,7,-0.2258362421045348,62.5,4.822047819201101,76.31578947368422,2.502355649266057,36.36363636363637,17.29675691275289
GRMN,IFX.DE,7,-0.1836173762151484,68.96551724137932,3.374769820422732,74.28571428571429,1.5419435653458944,35.22727272727273,17.257631754721285
1024.HK,GRMN,7,-0.0911317540046409,78.125,3.7487129917749584,72.41379310344827,2.6149781844521165,36.36363636363637,17.233972157312778
GRMN,AMD,7,0.0109720260524454,72.41379310344827,3.727370244140015,75.75757575757575,1.5079462626232267,38.63636363636363,17.1872285125094
NFLX,DASH,7,-0.2267446585736025,77.77777777777779,3.4943320094689265,70.96774193548387,1.6163387135801202,34.090909090909086,17.175225733082797
TXN,PYPL,7,-0.1680589792667187,74.28571428571429,3.6060021961149697,70.58823529411765,1.8860650390948297,32.95454545454545,17.148253801597942
GRMN,NVDA,7,0.0274903215410652,72.41379310344827,3.092715860203845,75.75757575757575,1.3321209550335835,38.63636363636363,17.142455793812992
AMD,MRVL,7,-0.1256539613687573,65.625,5.741879455048702,72.5,3.295656059789467,34.090909090909086,17.114775193900428
0981.HK,UBER,7,-0.1211810927027045,62.5,3.797063596948963,73.17073170731707,1.8192453371360895,32.95454545454545,17.108131405307287
DASH,DELTA.BK,7,-0.2305836585689408,63.33333333333333,5.81761519280285,73.33333333333333,1.9599207486383048,34.090909090909086,17.036341116276304
1024.HK,PLTR,7,-0.2515052236570467,78.125,5.402281433304506,69.6969696969697,2.594587803224275,34.090909090909086,17.034746036694088
TXN,1024.HK,7,-0.0827028691235465,71.42857142857143,4.341705589475068,69.6969696969697,1.8476276383470107,31.818181818181817,17.029537654732383
NET,TXN,8,-0.3565680649955018,79.16666666666666,4.367910147128189,83.33333333333334,2.1648808229950824,33.33333333333333,20.89932737178216
6701.T,VEEV,8,-0.124677182298976,68.75,3.0710240015312045,76.19047619047619,1.819331548336288,27.58620689655172,19.515432530434783
XYZ,ADP,8,-0.1711261259906732,72.41379310344827,3.3144685113838737,78.94736842105263,1.7264374722743232,32.18390804597701,19.467351045317976
SHOP,DELTA.BK,8,0.0681838045433995,61.53846153846154,5.100104340034718,73.33333333333333,2.195680950127325,26.436781609195403,18.711714662861603
AVGO,KLAC,8,-0.1950082451217166,70.0,4.022090080253964,79.41176470588235,1.887738640042264,35.63218390804598,18.707245015415754
SNOW,GRMN,8,-0.1352149807214541,75.0,3.377352644985673,78.57142857142857,1.4950152541443658,37.93103448275862,18.22884513648749
TSM,TEL,8,-0.0507083211245971,82.35294117647058,2.8488717480713484,72.41379310344827,1.8057455664473276,33.33333333333333,18.0758076356579
NET,RDDT,8,-0.2970741857745683,66.66666666666666,5.523193897110522,77.5,2.0808893104689554,35.63218390804598,18.0311451788374
XYZ,ROP,8,-0.1933734825003794,65.51724137931035,3.3844736276714573,75.60975609756098,1.8391004935867443,33.33333333333333,17.851259639539084
AVGO,NXPI,8,-0.1956890673171997,63.33333333333333,4.414189812713964,75.60975609756098,1.907874730181713,33.33333333333333,17.767032063637576
6701.T,ADSK,8,-0.0066562039948654,71.875,2.4187143632793413,72.97297297297297,1.416546877725403,32.18390804597701,17.758823207060658
ORCL,6561.T,8,0.0152749166131127,56.66666666666666,3.378063825133947,75.0,2.220129939763012,31.03448275862069,17.720691499945282
6857.T,688256.SS,8,-0.106969938034341,60.0,4.494796045031837,75.60975609756098,2.810983514795016,33.33333333333333,17.66910434760092
NET,6561.T,8,0.0744097604400665,54.16666666666666,3.3579238194704666,77.27272727272727,1.8723589767165485,33.33333333333333,17.64642810609953
AVGO,LRCX,8,-0.1568569982096982,70.0,4.015640906476578,76.47058823529412,1.7484955236761652,36.7816091954023,17.636045618924143
PLTR,SNPS,8,-0.1052663184833271,67.74193548387096,4.339444049838315,76.47058823529412,2.6990635049846547,36.7816091954023,17.61470581759945
0981.HK,EQIX,8,-0.1737805576630192,71.875,3.3942994549952803,72.97297297297297,1.6782608194844784,33.33333333333333,17.52919396890845
NET,MRVL,8,-0.2208971418793233,62.5,5.406511251485926,77.5,2.0525739324755192,36.7816091954023,17.513974172839518
GRMN,MELI,8,-0.0598038747836821,68.96551724137932,2.722542772746832,75.67567567567568,1.1027803506827147,35.63218390804598,17.506287160330228
SAP,MSTR,8,-0.0838185524733607,69.23076923076923,4.0730454721636775,70.27027027027027,1.188943516303527,29.88505747126437,17.399682916598206
EA,XIACF,8,-0.1767001884129219,57.14285714285714,3.816528915720981,72.72727272727273,1.2072674618724195,29.88505747126437,17.25310842341097
DELTA.BK,NOW,8,-0.0989835808055104,73.33333333333333,4.599045758525749,64.1025641025641,3.4287844228169035,25.287356321839084,17.25082686794447
AMD,MSTR,8,-0.0466841859725075,68.75,4.931662001283584,72.97297297297297,2.3908554330013234,34.48275862068966,17.250527370134265
0981.HK,MELI,8,-0.2033082566775172,68.75,3.686530004182637,72.97297297297297,1.7383524677511135,34.48275862068966,17.079948854310324
6701.T,AMD,8,-0.1068407240852143,71.875,4.109698719719121,72.72727272727273,2.35746647118109,35.63218390804598,17.06648400467029
0981.HK,NOW,8,-0.114542828222957,68.75,3.8917727503062696,71.7948717948718,1.8441863442042867,33.33333333333333,17.059847737764173
AVGO,TXN,8,-0.2722492126621745,66.66666666666666,4.34790128791467,75.0,2.0781969181840307,36.7816091954023,17.032817487099855
EQIX,FI,8,-0.060415967037954,68.42105263157895,2.9338784646675484,69.23076923076923,1.0574289843137747,29.88505747126437,16.997514459209004
XYZ,PYPL,8,-0.0653438563932947,68.96551724137932,4.270045686147699,75.75757575757575,2.4005667150601804,39.08045977011494,16.958577901052372
NET,LRCX,8,-0.2113013000054729,70.83333333333334,4.287593020049553,76.47058823529412,1.8438489841654124,40.22988505747127,16.922510985359033
PLTR,MSTR,8,-0.0328861131885097,67.74193548387096,5.02694841193328,72.97297297297297,2.266215351059181,35.63218390804598,16.922477269284578
AVGO,TEL,8,-0.0241713533984241,73.33333333333333,3.2035157932268272,75.86206896551724,1.9077737413265068,40.22988505747127,16.921317535862297
XYZ,ORCL,8,-0.0458217058555968,68.96551724137932,4.285212338269236,75.75757575757575,1.7684990214510805,39.08045977011494,16.901498055695406
KLAC,NXPI,8,-0.1230216631463355,66.66666666666666,4.201782538239157,70.73170731707317,1.5915402114724582,32.18390804597701,16.87858572587759
GRMN,NXPI,8,-0.1443160808446471,65.51724137931035,3.5207806883088786,73.17073170731707,1.152138254613405,34.48275862068966,16.8735171571567
AVGO,ADI,8,-0.1845380260590491,60.0,3.956472114254282,75.0,2.0385465480537857,35.63218390804598,16.85868892404151
2317.TW,GOOG,8,0.0999149987000482,64.28571428571429,2.7562267794729034,72.22222222222221,1.4234880863848764,33.33333333333333,16.847319311937184
BKNG,GRMN,8,-0.2616239489794257,75.67567567567568,2.876317013522246,71.42857142857143,1.1273199978947757,35.63218390804598,16.729135946961968
2317.TW,2454.TW,8,-0.218363538135263,57.14285714285714,4.354338826011655,67.5,2.3164399303424643,26.436781609195403,16.71782081356438
NVDA,MSTR,8,-0.129194985152566,65.625,4.657161562541379,72.97297297297297,1.6357061185103376,35.63218390804598,16.67685125731837
TSM,ORCL,8,0.0074499086548105,73.52941176470588,3.5060829179736706,69.6969696969697,1.9832794859458691,34.48275862068966,16.563138561090724
6857.T,3690.HK,8,-0.1155049708615641,60.0,4.961306799576921,72.5,2.6648150215910595,34.48275862068966,16.56166228549585
ZS,TEL,8,-0.1159999272547714,75.75757575757575,2.629772038444109,72.41379310344827,1.453985511283845,37.93103448275862,16.54853994212554
AVGO,ARM,8,-0.0940920620529138,63.33333333333333,4.284121239301698,75.0,1.5098997652914214,37.93103448275862,16.546504629475653
6701.T,CSU.TO,8,-0.1471660262632807,68.75,2.917984104031621,70.0,2.17079849477706,33.33333333333333,16.541258397456886
AAPL,3690.HK,8,-0.0843706752231531,61.11111111111112,3.2954771663111138,70.0,1.5275652589218691,31.03448275862069,16.533792050053943
TSM,AMD,8,-0.1090373529876221,73.52941176470588,3.928137116876022,69.6969696969697,1.6101441352980863,34.48275862068966,16.514893739019392
KLAC,MSTR,8,-0.0838178797725408,69.6969696969697,4.520669781541792,70.27027027027027,1.676826383427545,34.48275862068966,16.466672875454577
DASH,ADP,8,-0.1911843785404346,63.33333333333333,2.936452668492651,73.68421052631578,1.8498734082390351,36.7816091954023,16.383196762587907
PYPL,0981.HK,8,-0.0500180133057044,61.11111111111112,3.605719092274929,74.19354838709677,1.163797409394968,36.7816091954023,16.38249670160249
TEL,XYZ,9,-0.0780090107035717,82.75862068965517,3.845732504822757,85.18518518518519,1.4365066995179083,36.04651162790697,21.00925597172389
NET,ASML,9,0.036199304742861,73.91304347826086,3.6589613829501233,83.78378378378379,1.9998439689975696,33.72093023255814,20.65056633915347
NET,GRMN,9,0.0070532107509991,82.6086956521739,3.517611644783835,85.71428571428571,1.886911982118368,39.53488372093023,20.412156365018127
ANET,NXPI,9,-0.1281842069776636,71.42857142857143,4.422938034488177,80.0,2.270437122128616,30.23255813953488,20.253471518480207
EBAY,AVGO,9,-0.0613850208080911,76.47058823529412,3.050969257763457,80.0,1.802719260126127,32.55813953488372,19.96094634812384
