Date,000660.KS,0981.HK,1024.HK,2317.TW,2454.TW,3690.HK,6561.T,6701.T,6857.T,688256.SS,7974.T,8035.T,AAPL,ABNB,ADBE,ADI,ADP,ADSK,ADYEN.AS,AMD,AMZN,ANET,ARM,ASML,AVGO,BABA,BKNG,CDNS,COIN,CPNG,CRM,CRWD,CRWV,CSCO,CSU.TO,DASH,DDOG,DELL,DELTA.BK,DSY.PA,EA,EBAY,EQIX,FI,FTNT,GOOG,GRMN,HOOD,IBM,IFX.DE,INTC,INTU,JD,KLAC,LRCX,MELI,META,MRVL,MSFT,MSTR,MU,NET,NFLX,NOW,NTES,NVDA,NXPI,ORCL,PANW,PDD,PLTR,PYPL,RDDT,ROP,SAP,SE,SHOP,SNOW,SNPS,SONY,SPOT,SU.PA,TCEHY,TEAM,TEL,TSLA,TSM,TXN,UBER,VEEV,XIACF,XYZ,ZS
2015-08-24,27041.07421875,6.0,,56.458404541015625,144.0602264404297,,,623.7623291015625,205.5469512939453,,1726.0098876953125,1476.6072998046875,23.20000267028809,,74.2699966430664,42.10619735717773,61.46034240722656,49.38999938964844,,1.75,23.168500900268555,4.476250171661377,,78.64765167236328,8.38272762298584,62.48993682861328,1159.4205322265625,19.0,,,64.60389709472656,,,18.4683837890625,492.4374694824219,,,,6.479759216308594,11.465109825134276,62.06153869628906,22.334840774536133,203.7410888671875,40.70500183105469,8.184000015258789,29.306297302246094,27.50513458251953,,89.36033630371094,7.771978378295898,20.600629806518555,77.7762222290039,21.71419715881348,39.17055130004883,5.819687843322754,102.60530853271484,81.64210510253906,9.631905555725098,36.378665924072266,19.606000900268555,14.103582382202148,,96.87999725341795,68.0,18.012203216552734,0.5033159255981445,71.07528686523438,30.947715759277344,25.834999084472656,,,33.75,,146.1444854736328,56.00933837890625,,2.628000020980835,,45.70000076293945,4.370219230651856,,41.92544174194336,13.8264741897583,,46.5823974609375,14.591333389282228,14.534038543701172,34.148921966552734,,23.3700008392334,,,
2015-08-25,29174.75390625,6.199999809265137,,58.81082534790039,147.83473205566406,,,601.7271118164062,199.52674865722656,,1770.3682861328125,1485.271484375,23.33949089050293,,74.56999969482422,41.2424201965332,59.23655319213867,48.16999816894531,,1.659999966621399,23.318500518798828,4.503125190734863,,80.22430419921875,8.273694038391113,65.1205825805664,1164.0518798828125,18.75,,,64.61380767822266,,,18.050477981567383,506.3025512695313,,,,6.541080951690674,11.946375846862791,61.90565490722656,22.603614807128903,200.21690368652344,40.03499984741211,8.128000259399414,28.931028366088867,27.274747848510746,,87.79701232910156,8.523499488830566,20.302413940429688,73.73280334472656,22.739564895629883,38.62848663330078,5.826601028442383,101.28667449951172,82.54713439941406,9.423110961914062,35.32255554199219,19.60300064086914,13.937541961669922,,101.5199966430664,68.66999816894531,18.916683197021484,0.4928654432296753,72.49210357666016,30.40731811523437,26.399999618530277,,,32.70000076293945,,145.41859436035156,56.8734016418457,,2.693000078201294,,44.97999954223633,4.471720218658447,,42.96599960327149,15.210009574890137,,45.99433135986328,14.66866683959961,14.534038543701172,33.106746673583984,,23.09000015258789,,,
2015-08-26,29131.208984375,6.199999809265137,,57.77299499511719,144.374755859375,,,606.8123168945312,209.84710693359372,,1891.5616455078125,1542.7021484375,24.67812156677246,,77.33000183105469,44.53622055053711,62.68505859375,49.130001068115234,,1.7200000286102295,25.03849983215332,4.666874885559082,,81.50589752197266,8.860042572021484,65.20606231689453,1208.1427001953125,19.51000022888184,,,67.92481231689453,,,18.827625274658203,518.4849243164062,,,,6.1935858726501465,11.605320930480955,64.6336441040039,23.445764541625977,207.9429168701172,42.31499862670898,8.508000373840332,31.245271682739254,28.032798767089844,,91.37213134765624,8.254202842712402,21.42465209960937,76.88997650146484,23.220489501953125,40.12125778198242,6.116205215454102,103.86444854736328,86.71428680419922,9.513891220092772,37.277645111083984,20.11400032043457,14.084047317504885,,110.12999725341795,71.41000366210938,18.806974411010746,0.5300490260124207,76.24046325683594,31.659637451171875,27.99166679382324,,,33.16999816894531,,148.4353790283203,57.14716339111328,,2.822000026702881,,46.709999084472656,4.706676959991455,,42.02638244628906,14.95281219482422,,47.394168853759766,14.989333152770996,15.068607330322266,34.54451370239258,,23.51000022888184,,,
2015-08-27,30916.52734375,6.699999809265137,,58.53408050537109,144.68931579589844,,,630.5423583984375,217.37234497070312,,1849.9757080078125,1556.0689697265625,25.40481185913086,,78.91000366210938,46.39256286621094,62.870365142822266,50.0,,1.7799999713897705,25.918500900268555,4.702499866485596,,84.74215698242188,9.627097129821776,67.2763900756836,1236.33544921875,19.940000534057617,,,69.33247375488281,,,19.18688201904297,522.9256591796875,,,,6.500199317932129,11.720901489257812,65.43255615234375,24.278955459594727,212.20065307617188,43.27999877929688,8.531999588012695,31.69211769104004,28.35979461669922,,92.51817321777344,8.519920349121094,21.754268646240234,79.94563293457031,24.59067153930664,41.35549545288086,6.320220947265625,111.0128173828125,89.24042510986328,10.094893455505373,38.31629943847656,20.08699989318848,15.304924964904783,,117.66000366210938,72.36000061035156,20.398555755615234,0.5499776005744934,77.69317626953125,31.582433700561523,27.96333312988281,,,34.619998931884766,,153.9032745361328,58.1395263671875,,2.8510000705718994,,46.93999862670898,4.86081075668335,,43.23002243041992,15.493807792663574,,48.38569641113281,16.19933319091797,15.448225021362305,35.79970169067383,,24.15999984741211,,,
2015-08-28,32135.771484375,6.800000190734863,,61.3016471862793,159.1582489013672,,,644.1024169921875,219.5224456787109,,1914.53271484375,1603.3504638671875,25.488046646118164,,79.4000015258789,46.36792755126953,63.176544189453125,47.52000045776367,,1.850000023841858,25.90049934387207,4.773125171661377,,84.80670166015625,9.730792999267578,66.54513549804688,1243.6229248046875,20.13999938964844,,,69.63977813720703,,,19.062244415283203,519.1205444335938,,,,6.500199317932129,11.766375541687012,66.16325378417969,24.413333892822266,214.3056640625,43.38999938964844,8.592000007629395,31.332752227783203,28.23346519470215,,92.16940307617188,8.545866012573242,22.303617477416992,79.58562469482422,24.29122543334961,41.60568618774414,6.303796768188477,112.22239685058594,90.51344299316406,10.276453018188477,38.34248733520508,20.099000930786133,15.588167190551758,,117.62999725341795,72.54000091552734,19.90066719055176,0.5524078011512756,77.77389526367188,32.13140869140625,28.0,,,35.040000915527344,,154.657470703125,57.7117805480957,,2.799999952316284,,47.09999847412109,4.862690448760986,,43.8434944152832,15.032632827758787,,49.360599517822266,16.565332412719727,15.494705200195312,36.50717544555664,,26.440000534057617,,,
2015-08-31,31177.794921875,6.800000190734863,,64.00003051757812,157.90005493164062,,,649.1873779296875,209.632080078125,,1981.0701904296875,1578.843505859375,25.36881256103516,,78.56999969482422,45.88329315185547,62.29829406738281,46.75,,1.809999942779541,25.644500732421875,4.674375057220459,,83.92156982421875,9.604988098144531,62.79383850097656,1233.007568359375,20.020000457763672,,,68.75751495361328,,,18.974254608154297,525.6273803710938,,,,7.113425731658936,11.72658634185791,64.44853973388672,24.28791236877441,215.094970703125,42.6349983215332,8.428000450134277,30.72983741760254,27.95105361938477,,92.1133270263672,8.72658920288086,22.39779090881348,79.16096496582031,23.48363494873047,41.789161682128906,6.290828704833984,109.10922241210938,88.94206237792969,10.23106575012207,37.98463821411133,19.8700008392334,16.027681350708008,,115.02999877929688,70.95999908447266,18.764780044555664,0.5463320016860962,75.90867614746094,31.814044952392575,27.3700008392334,,,35.0,,152.8096923828125,57.54068374633789,,2.753999948501587,,46.93000030517578,4.845773220062256,,43.7425422668457,14.94394302368164,,49.40224456787109,16.604000091552734,15.401739120483398,36.39307022094727,,25.899999618530277,,,
2015-09-01,29958.5546875,6.599999904632568,,62.13191223144531,154.12559509277344,,,642.4073486328125,199.31175231933597,,1890.3734130859373,1545.672119140625,24.23491668701172,,75.98999786376953,43.985877990722656,60.50960540771485,45.4900016784668,,1.7100000381469729,24.82699966430664,4.494375228881836,,82.20661926269531,9.1017484664917,61.568729400634766,1200.14404296875,19.71999931335449,,,66.05121612548828,,,18.41706275939941,524.9730224609375,,,,6.888576507568359,11.54279613494873,61.79848098754883,23.723487854003903,209.59344482421875,41.435001373291016,8.17199993133545,29.71288108825684,27.35650634765625,,88.86827087402344,8.453715324401855,21.83274269104004,77.63771057128906,22.57623291015625,40.05453872680664,6.013329982757568,107.70135498046876,86.75405883789062,9.886093139648438,36.5008430480957,19.60400009155273,15.45142936706543,,105.79000091552734,68.91999816894531,18.60443687438965,0.523973286151886,73.38886260986328,30.88766860961914,26.975000381469727,,,33.77000045776367,,146.9363555908203,56.112003326416016,,2.6600000858306885,,45.63999938964844,4.676603317260742,,42.82622528076172,14.261045455932615,,48.252384185791016,15.908666610717772,15.037617683410645,35.251991271972656,,24.690000534057617,,,
2015-09-02,29915.005859375,6.699999809265137,,62.6854248046875,152.8673858642578,,,637.3224487304688,198.66671752929688,,1882.848876953125,1540.2261962890625,25.274316787719727,,77.25,44.840110778808594,62.11299514770508,45.9900016784668,,1.7699999809265137,25.52750015258789,4.574999809265137,,83.56198120117188,9.457826614379885,62.24301528930664,1227.3096923828125,19.93000030517578,,,67.3895034790039,,,18.80563735961914,550.96435546875,,,,6.949899196624756,11.423426628112791,63.00658798217773,24.072900772094727,215.238525390625,42.59000015258789,8.381999969482422,30.53549194335937,27.661209106445312,,90.34442901611328,8.520813941955566,22.44487571716309,79.23478698730469,22.56715965270996,40.57991790771485,6.146461486816406,109.00016784667967,89.39954376220703,10.004110336303713,37.84497833251953,19.70199966430664,15.910481452941896,,105.44000244140624,69.94999694824219,18.48291778564453,0.5397703051567078,76.12388610839844,31.522390365600582,27.26499938964844,,,35.06999969482422,,149.6420440673828,56.573974609375,,2.6700000762939453,,46.310001373291016,4.787503242492676,,42.85728454589844,14.589192390441896,,49.19393539428711,16.512666702270508,15.448225021362305,36.02031707763672,,24.75,,,
2015-09-03,30829.44140625,,,63.62065124511719,152.23831176757812,,,637.3224487304688,198.66671752929688,,1862.6494140625,1559.5347900390625,24.831113815307617,,78.31999969482422,45.316532135009766,62.48360824584961,45.93999862670898,,1.7899999618530271,25.23600006103516,4.622499942779541,,85.45210266113281,9.437240600585938,63.126224517822266,1224.8409423828125,20.520000457763672,,,67.65715789794922,,,18.988922119140625,537.60400390625,,,,6.909016609191895,11.624269485473633,64.09779357910156,24.22520446777344,218.81854248046875,42.8650016784668,8.430000305175781,30.13338279724121,27.690940856933597,,91.42198181152344,8.792793273925781,22.821577072143555,79.42868041992188,22.149751663208008,40.7217025756836,6.202651023864746,111.27059173583984,87.6690444946289,10.094893455505373,37.9671630859375,19.83699989318848,16.2034912109375,,101.05999755859376,71.22000122070312,18.43735122680664,0.5412284731864929,76.85919952392578,31.65106964111328,27.00666618347168,,,35.310001373291016,,149.65145874023438,56.95039367675781,,2.7149999141693115,,47.13999938964844,4.759308815002441,,43.64934921264648,14.802043914794922,,49.27726364135742,16.3713321685791,15.548941612243652,36.104000091552734,,24.61000061035156,,,
2015-09-04,30350.455078125,6.800000190734863,,62.93818283081055,152.23831176757812,,,637.3224487304688,195.4416046142578,,1835.7176513671875,1521.6602783203125,24.58363151550293,,76.88999938964844,44.32263946533203,61.35563278198242,45.369998931884766,,1.8200000524520876,24.950000762939453,4.679375171661377,,84.24427032470703,9.237469673156738,60.69500732421875,1229.659912109375,20.290000915527344,,,66.54688262939453,,,18.710329055786133,532.9107666015625,,,,6.949899196624756,11.353321075439451,64.66285705566406,23.723487854003903,215.18267822265625,42.05500030517578,8.350000381469727,29.857521057128903,27.126127243041992,,89.50359344482422,8.714957237243652,22.38209342956543,78.58859252929688,20.69790267944336,39.64590835571289,6.055073261260986,107.25523376464844,87.7784423828125,9.849786758422852,37.19038009643555,19.542999267578125,16.42812728881836,,98.79000091552734,69.79000091552734,18.172367095947266,0.5285908579826355,75.7114028930664,31.110685348510746,27.065000534057617,,,34.290000915527344,,147.33229064941406,55.37628173828125,,2.680999994277954,,46.59999847412109,4.616454601287842,,42.45348358154297,14.278785705566406,,48.51900863647461,16.1286678314209,15.239051818847656,35.39651870727539,,24.76000022888184,,,
2015-09-07,30263.36328125,6.800000190734863,,62.86235427856445,155.06918334960938,,,644.1024169921875,199.31175231933597,,1810.369873046875,1545.9197998046875,,,,,,,,,,,,,,,,,,,,,,,,,,,6.949899196624756,11.48595142364502,,,,,,,,,,8.74985122680664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6942138671875,,,,,,,,,,,
2015-09-08,30263.36328125,6.900000095367432,,62.78653335571289,160.4164276123047,,,632.2374877929688,201.24681091308597,,1770.7646484375,1537.2557373046875,25.26757049560547,,79.77999877929688,47.452178955078125,63.007354736328125,46.810001373291016,,1.8799999952316284,25.87700080871582,4.891250133514404,,86.55853271484375,9.848217964172363,57.845924377441406,1264.369873046875,20.850000381469727,,,70.14534759521484,,,19.28219223022461,538.7258911132812,,,,6.949899196624756,11.593954086303713,66.73808288574219,23.615982055664062,222.67759704589844,43.28499984741211,8.65999984741211,30.5513973236084,27.99563407897949,,91.70227813720705,8.899258613586426,23.15119171142578,80.99803924560547,21.732345581054688,41.53063201904297,6.305088996887207,108.6135025024414,89.04151916503906,9.904253959655762,38.30755233764648,20.125,17.12158966064453,,94.9499969482422,73.33000183105469,18.96562767028809,0.551192581653595,81.31600952148438,32.32010269165039,27.7450008392334,,,34.70000076293945,,151.43328857421875,56.76218795776367,,2.71399998664856,,48.04999923706055,4.680362224578857,,43.09800720214844,14.94394302368164,,50.22713470458984,16.544666290283203,15.533445358276367,37.03969955444336,,25.46999931335449,,,
2015-09-09,31351.982421875,7.099999904632568,,64.83390808105469,176.1435089111328,,,647.4923706054688,211.9972076416016,,1869.3822021484373,1629.8375244140625,24.781614303588867,,78.5199966430664,46.22007369995117,62.84519958496094,46.15999984741211,,1.850000023841858,25.84449958801269,4.626874923706055,,83.9676513671875,9.69648551940918,60.8184700012207,1260.73583984375,20.61000061035156,,,68.43036651611328,,,19.018251419067383,529.9752807617188,,,,7.052103996276856,11.78342628479004,66.0365982055664,23.472640991210938,224.0489959716797,42.55500030517578,8.60200023651123,30.45497131347656,27.25989532470703,,90.34442901611328,8.78831958770752,22.9471378326416,79.98257446289062,22.38567543029785,41.15534591674805,6.127994537353516,107.13623046875,89.94654846191406,9.568360328674316,37.59185409545898,19.833999633789062,16.564868927001953,,99.18000030517578,72.0199966430664,19.27617645263672,0.5402563810348511,79.69291687011719,31.814044952392575,27.52833366394043,,,34.369998931884766,,149.28382873535156,55.65858840942383,,2.6010000705718994,,47.220001220703125,4.710436820983887,,43.820194244384766,14.87299346923828,,49.66888046264648,16.5939998626709,15.401739120483398,36.218109130859375,,25.25,,,
2015-09-10,31308.423828125,7.099999904632568,,64.15145874023438,171.7399444580078,,,650.8825073242188,201.4618377685547,,1853.9359130859373,1602.360107421875,25.326068878173828,,78.69999694824219,46.00651550292969,63.17759704589844,46.22999954223633,,1.840000033378601,26.11199951171875,4.367499828338623,,85.01876068115234,9.814669609069824,60.61903381347656,1271.617919921875,20.770000457763672,,,69.13421630859375,,,19.25286674499512,528.637939453125,,,,7.174747943878174,11.806164741516112,66.97189331054688,23.427845001220703,227.3498992919922,42.959999084472656,8.812000274658203,30.88391876220703,27.02207946777344,,91.06072998046876,8.761479377746582,22.97069358825684,81.51502990722656,21.950122833251957,42.9316520690918,6.2417168617248535,106.0853042602539,91.47815704345705,9.577435493469238,37.78388595581055,19.840999603271484,16.799283981323242,,99.4800033569336,72.66000366210938,20.13863182067871,0.5487622618675232,77.90839385986328,32.26007080078125,29.56666755676269,,,33.459999084472656,,149.93431091308594,56.44565963745117,,2.57699990272522,,47.59999847412109,4.873968124389648,,43.09025192260742,14.722224235534668,,50.18548202514648,16.565332412719727,15.262289047241213,36.065956115722656,,25.479999542236328,,,
